"id";"tipo";"sector";"territorio";"nombre_canonico";"query_1";"vol_q1";"query_2";"vol_q2";"query_3";"vol_q3";"vol_total";"tengo_landing";"peso_tipo";"score";"notas"
"351";"sectorial-provincial";"comercio";"Tarragona";"Convenio Comercio General Tarragona";"convenio comercio general tarragona";"0";"convenio comercio general tarragona 2026";"0";"tabla salarial comercio general tarragona";"0";"0";"no";"1";"0";""
"350";"sectorial-provincial";"comercio";"A Coruña";"Convenio Comercio General A Coruña";"convenio comercio general a coruña";"0";"convenio comercio general a coruña 2026";"0";"tabla salarial comercio general a coruña";"0";"0";"no";"1";"0";""
"95";"sectorial-provincial";"limpieza";"Tenerife";"Convenio Limpieza de Edificios y Locales Tenerife";"convenio limpieza de edificios y locales tenerife";"0";"convenio limpieza de edificios y locales tenerife 2026";"0";"tabla salarial limpieza de edificios y locales tenerife";"0";"0";"no";"1";"0";""
"66";"sectorial-provincial";"limpieza";"Cantabria";"Convenio Limpieza de Edificios y Locales Cantabria";"convenio limpieza de edificios y locales cantabria";"0";"convenio limpieza de edificios y locales cantabria 2026";"0";"tabla salarial limpieza de edificios y locales cantabria";"0";"0";"no";"1";"0";""
"67";"sectorial-provincial";"limpieza";"Castellón";"Convenio Limpieza de Edificios y Locales Castellón";"convenio limpieza de edificios y locales castellón";"0";"convenio limpieza de edificios y locales castellón 2026";"0";"tabla salarial limpieza de edificios y locales castellón";"0";"0";"no";"1";"0";""
"64";"sectorial-provincial";"limpieza";"Cáceres";"Convenio Limpieza de Edificios y Locales Cáceres";"convenio limpieza de edificios y locales cáceres";"0";"convenio limpieza de edificios y locales cáceres 2026";"0";"tabla salarial limpieza de edificios y locales cáceres";"0";"0";"no";"1";"0";""
"414";"empresa";"alimentacion";"Estatal";"Convenio Campofrío";"convenio campofrío";"0";"convenio campofrío 2026";"0";"tabla salarial campofrío";"0";"0";"no";"0,6";"0";""
"63";"sectorial-provincial";"limpieza";"Burgos";"Convenio Limpieza de Edificios y Locales Burgos";"convenio limpieza de edificios y locales burgos";"0";"convenio limpieza de edificios y locales burgos 2026";"0";"tabla salarial limpieza de edificios y locales burgos";"0";"0";"no";"1";"0";""
"68";"sectorial-provincial";"limpieza";"Ciudad Real";"Convenio Limpieza de Edificios y Locales Ciudad Real";"convenio limpieza de edificios y locales ciudad real";"0";"convenio limpieza de edificios y locales ciudad real 2026";"0";"tabla salarial limpieza de edificios y locales ciudad real";"0";"0";"no";"1";"0";""
"72";"sectorial-provincial";"limpieza";"Gipuzkoa";"Convenio Limpieza de Edificios y Locales Gipuzkoa";"convenio limpieza de edificios y locales gipuzkoa";"0";"convenio limpieza de edificios y locales gipuzkoa 2026";"0";"tabla salarial limpieza de edificios y locales gipuzkoa";"0";"0";"no";"1";"0";""
"73";"sectorial-provincial";"limpieza";"Girona";"Convenio Limpieza de Edificios y Locales Girona";"convenio limpieza de edificios y locales girona";"0";"convenio limpieza de edificios y locales girona 2026";"0";"tabla salarial limpieza de edificios y locales girona";"0";"0";"no";"1";"0";""
"71";"sectorial-provincial";"limpieza";"Cuenca";"Convenio Limpieza de Edificios y Locales Cuenca";"convenio limpieza de edificios y locales cuenca";"0";"convenio limpieza de edificios y locales cuenca 2026";"0";"tabla salarial limpieza de edificios y locales cuenca";"0";"0";"no";"1";"0";""
"69";"sectorial-provincial";"limpieza";"Córdoba";"Convenio Limpieza de Edificios y Locales Córdoba";"convenio limpieza de edificios y locales córdoba";"0";"convenio limpieza de edificios y locales córdoba 2026";"0";"tabla salarial limpieza de edificios y locales córdoba";"0";"0";"no";"1";"0";""
"70";"sectorial-provincial";"limpieza";"A Coruña";"Convenio Limpieza de Edificios y Locales A Coruña";"convenio limpieza de edificios y locales a coruña";"0";"convenio limpieza de edificios y locales a coruña 2026";"0";"tabla salarial limpieza de edificios y locales a coruña";"0";"0";"no";"1";"0";""
"53";"sectorial-provincial";"limpieza";"Álava";"Convenio Limpieza de Edificios y Locales Álava";"convenio limpieza de edificios y locales álava";"0";"convenio limpieza de edificios y locales álava 2026";"0";"tabla salarial limpieza de edificios y locales álava";"0";"0";"no";"1";"0";""
"54";"sectorial-provincial";"limpieza";"Albacete";"Convenio Limpieza de Edificios y Locales Albacete";"convenio limpieza de edificios y locales albacete";"0";"convenio limpieza de edificios y locales albacete 2026";"0";"tabla salarial limpieza de edificios y locales albacete";"0";"0";"no";"1";"0";""
"6";"sectorial-provincial";"metal";"Ávila";"Convenio Metal Ávila";"convenio metal ávila";"0";"convenio metal ávila 2026";"0";"tabla salarial metal ávila";"0";"0";"no";"1";"0";""
"213";"sectorial-provincial";"transporte-mercancias";"Asturias";"Convenio Transporte de Mercancías por Carretera Asturias";"convenio transporte de mercancías por carretera asturias";"0";"convenio transporte de mercancías por carretera asturias 2026";"0";"tabla salarial transporte de mercancías por carretera asturias";"0";"0";"no";"1";"0";""
"4";"sectorial-provincial";"metal";"Almería";"Convenio Metal Almería";"convenio metal almería";"0";"convenio metal almería 2026";"0";"tabla salarial metal almería";"0";"0";"no";"1";"0";""
"56";"sectorial-provincial";"limpieza";"Almería";"Convenio Limpieza de Edificios y Locales Almería";"convenio limpieza de edificios y locales almería";"0";"convenio limpieza de edificios y locales almería 2026";"0";"tabla salarial limpieza de edificios y locales almería";"0";"0";"no";"1";"0";""
"416";"empresa";"alimentacion";"Estatal";"Convenio Mahou-San Miguel";"convenio mahou-san miguel";"0";"convenio mahou-san miguel 2026";"0";"tabla salarial mahou-san miguel";"0";"0";"no";"0,6";"0";""
"62";"sectorial-provincial";"limpieza";"Bizkaia";"Convenio Limpieza de Edificios y Locales Bizkaia";"convenio limpieza de edificios y locales bizkaia";"0";"convenio limpieza de edificios y locales bizkaia 2026";"0";"tabla salarial limpieza de edificios y locales bizkaia";"0";"0";"si";"1";"0";""
"59";"sectorial-provincial";"limpieza";"Badajoz";"Convenio Limpieza de Edificios y Locales Badajoz";"convenio limpieza de edificios y locales badajoz";"0";"convenio limpieza de edificios y locales badajoz 2026";"0";"tabla salarial limpieza de edificios y locales badajoz";"0";"0";"no";"1";"0";""
"57";"sectorial-provincial";"limpieza";"Asturias";"Convenio Limpieza de Edificios y Locales Asturias";"convenio limpieza de edificios y locales asturias";"0";"convenio limpieza de edificios y locales asturias 2026";"0";"tabla salarial limpieza de edificios y locales asturias";"0";"0";"si";"1";"0";""
"58";"sectorial-provincial";"limpieza";"Ávila";"Convenio Limpieza de Edificios y Locales Ávila";"convenio limpieza de edificios y locales ávila";"0";"convenio limpieza de edificios y locales ávila 2026";"0";"tabla salarial limpieza de edificios y locales ávila";"0";"0";"no";"1";"0";""
"74";"sectorial-provincial";"limpieza";"Granada";"Convenio Limpieza de Edificios y Locales Granada";"convenio limpieza de edificios y locales granada";"0";"convenio limpieza de edificios y locales granada 2026";"0";"tabla salarial limpieza de edificios y locales granada";"0";"0";"no";"1";"0";""
"90";"sectorial-provincial";"limpieza";"La Rioja";"Convenio Limpieza de Edificios y Locales La Rioja";"convenio limpieza de edificios y locales la rioja";"0";"convenio limpieza de edificios y locales la rioja 2026";"0";"tabla salarial limpieza de edificios y locales la rioja";"0";"0";"no";"1";"0";""
"91";"sectorial-provincial";"limpieza";"Salamanca";"Convenio Limpieza de Edificios y Locales Salamanca";"convenio limpieza de edificios y locales salamanca";"0";"convenio limpieza de edificios y locales salamanca 2026";"0";"tabla salarial limpieza de edificios y locales salamanca";"0";"0";"no";"1";"0";""
"89";"sectorial-provincial";"limpieza";"Pontevedra";"Convenio Limpieza de Edificios y Locales Pontevedra";"convenio limpieza de edificios y locales pontevedra";"0";"convenio limpieza de edificios y locales pontevedra 2026";"0";"tabla salarial limpieza de edificios y locales pontevedra";"0";"0";"no";"1";"0";""
"86";"sectorial-provincial";"limpieza";"Ourense";"Convenio Limpieza de Edificios y Locales Ourense";"convenio limpieza de edificios y locales ourense";"0";"convenio limpieza de edificios y locales ourense 2026";"0";"tabla salarial limpieza de edificios y locales ourense";"0";"0";"no";"1";"0";""
"87";"sectorial-provincial";"limpieza";"Palencia";"Convenio Limpieza de Edificios y Locales Palencia";"convenio limpieza de edificios y locales palencia";"0";"convenio limpieza de edificios y locales palencia 2026";"0";"tabla salarial limpieza de edificios y locales palencia";"0";"0";"no";"1";"0";""
"386";"empresa";"metal-naval";"Cartagena";"Convenio Navantia Cartagena";"convenio navantia cartagena";"0";"convenio navantia cartagena 2026";"0";"tabla salarial navantia cartagena";"0";"0";"no";"0,6";"0";""
"382";"empresa";"metal";"Madrid/Valladolid";"Convenio Iveco España";"convenio iveco españa";"0";"convenio iveco españa 2026";"0";"tabla salarial iveco españa";"0";"0";"no";"0,6";"0";""
"94";"sectorial-provincial";"limpieza";"Soria";"Convenio Limpieza de Edificios y Locales Soria";"convenio limpieza de edificios y locales soria";"0";"convenio limpieza de edificios y locales soria 2026";"0";"tabla salarial limpieza de edificios y locales soria";"0";"0";"no";"1";"0";""
"93";"sectorial-provincial";"limpieza";"Sevilla";"Convenio Limpieza de Edificios y Locales Sevilla";"convenio limpieza de edificios y locales sevilla";"0";"convenio limpieza de edificios y locales sevilla 2026";"0";"tabla salarial limpieza de edificios y locales sevilla";"0";"0";"si";"1";"0";""
"92";"sectorial-provincial";"limpieza";"Segovia";"Convenio Limpieza de Edificios y Locales Segovia";"convenio limpieza de edificios y locales segovia";"0";"convenio limpieza de edificios y locales segovia 2026";"0";"tabla salarial limpieza de edificios y locales segovia";"0";"0";"no";"1";"0";""
"384";"empresa";"metal-naval";"Cádiz";"Convenio Navantia Cádiz";"convenio navantia cádiz";"0";"convenio navantia cádiz 2026";"0";"tabla salarial navantia cádiz";"0";"0";"no";"0,6";"0";""
"78";"sectorial-provincial";"limpieza";"Jaén";"Convenio Limpieza de Edificios y Locales Jaén";"convenio limpieza de edificios y locales jaén";"0";"convenio limpieza de edificios y locales jaén 2026";"0";"tabla salarial limpieza de edificios y locales jaén";"0";"0";"no";"1";"0";""
"398";"empresa";"telecom";"Estatal";"Convenio MásMóvil";"convenio másmóvil";"0";"convenio másmóvil 2026";"0";"tabla salarial másmóvil";"0";"0";"no";"0,6";"0";""
"77";"sectorial-provincial";"limpieza";"Huesca";"Convenio Limpieza de Edificios y Locales Huesca";"convenio limpieza de edificios y locales huesca";"0";"convenio limpieza de edificios y locales huesca 2026";"0";"tabla salarial limpieza de edificios y locales huesca";"0";"0";"no";"1";"0";""
"75";"sectorial-provincial";"limpieza";"Guadalajara";"Convenio Limpieza de Edificios y Locales Guadalajara";"convenio limpieza de edificios y locales guadalajara";"0";"convenio limpieza de edificios y locales guadalajara 2026";"0";"tabla salarial limpieza de edificios y locales guadalajara";"0";"0";"no";"1";"0";""
"76";"sectorial-provincial";"limpieza";"Huelva";"Convenio Limpieza de Edificios y Locales Huelva";"convenio limpieza de edificios y locales huelva";"0";"convenio limpieza de edificios y locales huelva 2026";"0";"tabla salarial limpieza de edificios y locales huelva";"0";"0";"no";"1";"0";""
"79";"sectorial-provincial";"limpieza";"León";"Convenio Limpieza de Edificios y Locales León";"convenio limpieza de edificios y locales león";"0";"convenio limpieza de edificios y locales león 2026";"0";"tabla salarial limpieza de edificios y locales león";"0";"0";"no";"1";"0";""
"84";"sectorial-provincial";"limpieza";"Murcia";"Convenio Limpieza de Edificios y Locales Murcia";"convenio limpieza de edificios y locales murcia";"0";"convenio limpieza de edificios y locales murcia 2026";"0";"tabla salarial limpieza de edificios y locales murcia";"0";"0";"si";"1";"0";""
"85";"sectorial-provincial";"limpieza";"Navarra";"Convenio Limpieza de Edificios y Locales Navarra";"convenio limpieza de edificios y locales navarra";"0";"convenio limpieza de edificios y locales navarra 2026";"0";"tabla salarial limpieza de edificios y locales navarra";"0";"0";"no";"1";"0";""
"81";"sectorial-provincial";"limpieza";"Lugo";"Convenio Limpieza de Edificios y Locales Lugo";"convenio limpieza de edificios y locales lugo";"0";"convenio limpieza de edificios y locales lugo 2026";"0";"tabla salarial limpieza de edificios y locales lugo";"0";"0";"no";"1";"0";""
"396";"empresa";"telecom";"Estatal";"Convenio Orange España";"convenio orange españa";"0";"convenio orange españa 2026";"0";"tabla salarial orange españa";"0";"0";"no";"0,6";"0";""
"80";"sectorial-provincial";"limpieza";"Lleida";"Convenio Limpieza de Edificios y Locales Lleida";"convenio limpieza de edificios y locales lleida";"0";"convenio limpieza de edificios y locales lleida 2026";"0";"tabla salarial limpieza de edificios y locales lleida";"0";"0";"no";"1";"0";""
"275";"sectorial-provincial";"comercio-metal";"Las Palmas";"Convenio Comercio del Metal Las Palmas";"convenio comercio del metal las palmas";"0";"convenio comercio del metal las palmas 2026";"0";"tabla salarial comercio del metal las palmas";"0";"0";"no";"1";"0";""
"274";"sectorial-provincial";"comercio-metal";"Granada";"Convenio Comercio del Metal Granada";"convenio comercio del metal granada";"0";"convenio comercio del metal granada 2026";"0";"tabla salarial comercio del metal granada";"0";"0";"no";"1";"0";""
"276";"sectorial-provincial";"comercio-metal";"Tenerife";"Convenio Comercio del Metal Tenerife";"convenio comercio del metal tenerife";"0";"convenio comercio del metal tenerife 2026";"0";"tabla salarial comercio del metal tenerife";"0";"0";"no";"1";"0";""
"233";"sectorial-provincial";"transporte-mercancias";"Huesca";"Convenio Transporte de Mercancías por Carretera Huesca";"convenio transporte de mercancías por carretera huesca";"0";"convenio transporte de mercancías por carretera huesca 2026";"0";"tabla salarial transporte de mercancías por carretera huesca";"0";"0";"no";"1";"0";""
"277";"sectorial-provincial";"comercio-metal";"Baleares";"Convenio Comercio del Metal Baleares";"convenio comercio del metal baleares";"0";"convenio comercio del metal baleares 2026";"0";"tabla salarial comercio del metal baleares";"0";"0";"no";"1";"0";""
"273";"sectorial-provincial";"comercio-metal";"Málaga";"Convenio Comercio del Metal Málaga";"convenio comercio del metal málaga";"0";"convenio comercio del metal málaga 2026";"0";"tabla salarial comercio del metal málaga";"0";"0";"no";"1";"0";""
"269";"sectorial-provincial";"comercio-metal";"Asturias";"Convenio Comercio del Metal Asturias";"convenio comercio del metal asturias";"0";"convenio comercio del metal asturias 2026";"0";"tabla salarial comercio del metal asturias";"0";"0";"no";"1";"0";""
"234";"sectorial-provincial";"transporte-mercancias";"Jaén";"Convenio Transporte de Mercancías por Carretera Jaén";"convenio transporte de mercancías por carretera jaén";"0";"convenio transporte de mercancías por carretera jaén 2026";"0";"tabla salarial transporte de mercancías por carretera jaén";"0";"0";"no";"1";"0";""
"270";"sectorial-provincial";"comercio-metal";"A Coruña";"Convenio Comercio del Metal A Coruña";"convenio comercio del metal a coruña";"0";"convenio comercio del metal a coruña 2026";"0";"tabla salarial comercio del metal a coruña";"0";"0";"no";"1";"0";""
"272";"sectorial-provincial";"comercio-metal";"Cádiz";"Convenio Comercio del Metal Cádiz";"convenio comercio del metal cádiz";"0";"convenio comercio del metal cádiz 2026";"0";"tabla salarial comercio del metal cádiz";"0";"0";"no";"1";"0";""
"271";"sectorial-provincial";"comercio-metal";"Tarragona";"Convenio Comercio del Metal Tarragona";"convenio comercio del metal tarragona";"0";"convenio comercio del metal tarragona 2026";"0";"tabla salarial comercio del metal tarragona";"0";"0";"no";"1";"0";""
"286";"sectorial-provincial";"oficinas-despachos";"Álava";"Convenio Oficinas y Despachos Álava";"convenio oficinas y despachos álava";"0";"convenio oficinas y despachos álava 2026";"0";"tabla salarial oficinas y despachos álava";"0";"0";"no";"1";"0";""
"227";"sectorial-provincial";"transporte-mercancias";"Cuenca";"Convenio Transporte de Mercancías por Carretera Cuenca";"convenio transporte de mercancías por carretera cuenca";"0";"convenio transporte de mercancías por carretera cuenca 2026";"0";"tabla salarial transporte de mercancías por carretera cuenca";"0";"0";"no";"1";"0";""
